n    ,h              ,x              ,v1[1]              ,v1[2]              ,v2[1]              ,v2[2]              ,S                      ,ОЛП                    ,u[1]               ,u[2]               ,E
1196 ,0.16           ,61.29115722656 ,5.420360826266204  ,5.420360826266204  ,5.420357362779075  ,5.420357362779076  ,3.4634871290961655e-06 ,6.926974258192331e-06  ,5.4177116458146015 ,5.4177116458146015 ,0.002649180451602895
1197 ,0.16           ,61.45115722656 ,5.411702102901576  ,5.411702102901576  ,5.411698644947175  ,5.411698644947176  ,3.4579544010426844e-06 ,6.915908802085369e-06  ,5.409050238155192  ,5.409050238155192  ,0.002651864746384014
1198 ,0.16           ,61.61115722656 ,5.403057211363409  ,5.403057211363409  ,5.403053758932897  ,5.403053758932897  ,3.452430512140836e-06  ,6.904861024281672e-06  ,5.400402677667348  ,5.400402677667348  ,0.0026545336960612786
1199 ,0.16           ,61.77115722656 ,5.394426129556134  ,5.394426129556134  ,5.394422682640686  ,5.394422682640686  ,3.446915448179766e-06  ,6.893830896359532e-06  ,5.391768942213306  ,5.391768942213306  ,0.002657187342827605
1200 ,0.16           ,61.93115722656 ,5.385808835419477  ,5.385808835419477  ,5.3858053940102835 ,5.385805394010284  ,3.4414091931722623e-06 ,6.882818386344525e-06  ,5.383149009690703  ,5.383149009690703  ,0.002659825728773768
1201 ,0.16           ,62.09115722656 ,5.377205306928405  ,5.377205306928405  ,5.377201871016671  ,5.377201871016671  ,3.4359117346838275e-06 ,6.871823469367655e-06  ,5.374542858032503  ,5.374542858032503  ,0.002662448895902614
1202 ,0.16           ,62.25115722656 ,5.36861552209307   ,5.36861552209307   ,5.368612091670013  ,5.368612091670013  ,3.430423057615428e-06  ,6.860846115230856e-06  ,5.365950465206955  ,5.365950465206955  ,0.002665056886114847
1203 ,0.16           ,62.41115722656 ,5.360039458958751  ,5.360039458958751  ,5.360036034015602  ,5.360036034015602  ,3.424943148644388e-06  ,6.849886297288776e-06  ,5.357371809217529  ,5.357371809217529  ,0.0026676497412214673
1204 ,0.16           ,62.57115722656 ,5.351477095605795  ,5.351477095605795  ,5.351473676133802  ,5.351473676133802  ,3.4194719935598528e-06 ,6.8389439871197055e-06 ,5.348806868102861  ,5.348806868102861  ,0.0026702275029339972
1205 ,0.16           ,62.73115722656 ,5.34292841014957   ,5.34292841014957   ,5.342924996139992  ,5.342924996139993  ,3.414009578150967e-06  ,6.828019156301934e-06  ,5.340255619936695  ,5.340255619936695  ,0.0026727902128751424
1206 ,0.16           ,62.89115722656 ,5.3343933807404    ,5.3343933807404    ,5.3343899721845105 ,5.334389972184511  ,3.408555889095055e-06  ,6.81711177819011e-06   ,5.331718042827833  ,5.331718042827833  ,0.0026753379125663557
1207 ,0.16           ,63.05115722656 ,5.325871985563511  ,5.325871985563511  ,5.3258685824526015 ,5.3258685824526015 ,3.4031109095167267e-06 ,6.806221819033453e-06  ,5.323194114920073  ,5.323194114920073  ,0.0026778706434376076
1208 ,0.16           ,63.21115722656 ,5.3173642028389825 ,5.3173642028389825 ,5.317360805164352  ,5.317360805164352  ,3.3976746305341976e-06 ,6.795349261068395e-06  ,5.314683814392154  ,5.314683814392154  ,0.0026803884468282746
1209 ,0.16           ,63.37115722656 ,5.308870010821682  ,5.308870010821682  ,5.308866618574646  ,5.308866618574646  ,3.3922470361602564e-06 ,6.784494072320513e-06  ,5.306187119457703  ,5.306187119457703  ,0.002682891363979145
1210 ,0.16           ,63.53115722656 ,5.300389387801214  ,5.300389387801214  ,5.300386000973104  ,5.300386000973104  ,3.3868281104076914e-06 ,6.773656220815383e-06  ,5.297704008365175  ,5.297704008365175  ,0.0026853794360395256
1211 ,0.16           ,63.69115722656 ,5.291922312101865  ,5.291922312101865  ,5.291918930684023  ,5.291918930684023  ,3.3814178417301832e-06 ,6.7628356834603665e-06 ,5.289234459397802  ,5.289234459397802  ,0.0026878527040627986
1212 ,0.16           ,63.85115722656 ,5.2834687620825465 ,5.2834687620825465 ,5.2834653860663305 ,5.2834653860663305 ,3.376016215916877e-06  ,6.752032431833754e-06  ,5.280778450873534  ,5.280778450873534  ,0.0026903112090126413
1213 ,0.16           ,64.01115722656 ,5.275028716136742  ,5.275028716136742  ,5.275025345513523  ,5.275025345513523  ,3.3706232187569185e-06 ,6.741246437513837e-06  ,5.272335961144982  ,5.272335961144982  ,0.0026927549917594717
1214 ,0.16           ,64.17115722656 ,5.266602152692448  ,5.266602152692448  ,5.26659878745361   ,5.266598787453611  ,3.3652388378158093e-06 ,6.730477675631619e-06  ,5.263906968599372  ,5.263906968599372  ,0.0026951840930760085
1215 ,0.16           ,64.33115722656 ,5.258189050212122  ,5.258189050212122  ,5.258185690349066  ,5.258185690349066  ,3.3598630562181597e-06 ,6.7197261124363195e-06 ,5.255491451658476  ,5.255491451658476  ,0.002697598553646152
1216 ,0.16           ,64.49115722656 ,5.249789387192628  ,5.249789387192628  ,5.249786032696765  ,5.249786032696766  ,3.3544958633058286e-06 ,6.708991726611657e-06  ,5.2470893887785675 ,5.2470893887785675 ,0.002699998414060545
1217 ,0.16           ,64.65115722656 ,5.241403142165177  ,5.241403142165177  ,5.241399793027934  ,5.241399793027934  ,3.3491372430916044e-06 ,6.698274486183209e-06  ,5.238700758450358  ,5.238700758450358  ,0.0027023837148192342
1218 ,0.16           ,64.81115722656 ,5.233030293695279  ,5.233030293695279  ,5.233026949908094  ,5.233026949908095  ,3.343787184917346e-06  ,6.687574369834692e-06  ,5.230325539198953  ,5.230325539198953  ,0.002704754496326345
1219 ,0.16           ,64.97115722656 ,5.224670820382681  ,5.224670820382681  ,5.22466748193701   ,5.22466748193701   ,3.3384456710194854e-06 ,6.676891342038971e-06  ,5.221963709583783  ,5.221963709583783  ,0.002707110798897183
1220 ,0.16           ,65.13115722656 ,5.216324700861316  ,5.216324700861316  ,5.216321367748625  ,5.216321367748626  ,3.333112690739881e-06  ,6.666225381479762e-06  ,5.213615248198562  ,5.213615248198562  ,0.0027094526627537974
1221 ,0.16           ,65.29115722656 ,5.20799191379925   ,5.20799191379925   ,5.207988586011021  ,5.207988586011021  ,3.3277882289795002e-06 ,6.6555764579590004e-06 ,5.205280133671225  ,5.205280133671225  ,0.0027117801280249765
1222 ,0.16           ,65.45115722656 ,5.199672437898625  ,5.199672437898625  ,5.199669115426352  ,5.199669115426353  ,3.3224722733038448e-06 ,6.6449445466076895e-06 ,5.196958344663872  ,5.196958344663872  ,0.0027140932347533564
1223 ,0.16           ,65.61115722656 ,5.191366251895606  ,5.191366251895606  ,5.191362934730796  ,5.191362934730796  ,3.3171648103902385e-06 ,6.634329620780477e-06  ,5.1886498598727195 ,5.1886498598727195 ,0.002716392022886538
1224 ,0.16           ,65.77115722656 ,5.183073334560323  ,5.183073334560323  ,5.183070022694498  ,5.183070022694498  ,3.3118658251396482e-06 ,6.6237316502792964e-06 ,5.180354658028041  ,5.180354658028041  ,0.0027186765322815276
1225 ,0.16           ,65.93115722656 ,5.174793664696821  ,5.174793664696821  ,5.174790358121516  ,5.174790358121517  ,3.306575305117576e-06  ,6.613150610235152e-06  ,5.172072717894118  ,5.172072717894118  ,0.0027209468027029615
1226 ,0.16           ,66.09115722656 ,5.166527221143006  ,5.166527221143006  ,5.166523919849771  ,5.166523919849771  ,3.301293235224989e-06  ,6.602586470449978e-06  ,5.163804018269177  ,5.163804018269177  ,0.0027232028738293224
1227 ,0.16           ,66.25115722656 ,5.158273982770586  ,5.158273982770586  ,5.158270686750983  ,5.158270686750983  ,3.296019603027389e-06  ,6.592039206054778e-06  ,5.155548537985343  ,5.155548537985343  ,0.0027254447852431696
1228 ,0.16           ,66.41115722656 ,5.150033928485024  ,5.150033928485024  ,5.150030637730627  ,5.150030637730627  ,3.290754396978457e-06  ,6.581508793956914e-06  ,5.147306255908582  ,5.147306255908582  ,0.0027276725764417975
1229 ,0.16           ,66.57115722656 ,5.141807037225476  ,5.141807037225476  ,5.141803751727876  ,5.141803751727876  ,3.2854976002028025e-06 ,6.570995200405605e-06  ,5.139077150938646  ,5.139077150938646  ,0.00272988628683013
1230 ,0.16           ,66.73115722656 ,5.133593287964746  ,5.133593287964746  ,5.133590007715544  ,5.1335900077155445 ,3.2802492020422847e-06 ,6.560498404084569e-06  ,5.130861202009024  ,5.130861202009024  ,0.002732085955721608
1231 ,0.16           ,66.89115722656 ,5.125392659709224  ,5.125392659709224  ,5.125389384700037  ,5.125389384700037  ,3.275009186509692e-06  ,6.550018373019384e-06  ,5.12265838808688   ,5.12265838808688   ,0.0027342716223435204
1232 ,0.16           ,67.05115722656 ,5.117205131498839  ,5.117205131498839  ,5.117201861721296  ,5.117201861721297  ,3.2697775429468834e-06 ,6.539555085893767e-06  ,5.114468688173009  ,5.114468688173009  ,0.002736443325829896
1233 ,0.16           ,67.21115722656 ,5.109030682407001  ,5.109030682407001  ,5.109027417852745  ,5.1090274178527455 ,3.2645542562548258e-06 ,6.5291085125096515e-06 ,5.106292081301772  ,5.106292081301772  ,0.0027386011052286108
1234 ,0.16           ,67.37115722656 ,5.100869291540549  ,5.100869291540549  ,5.100866032201235  ,5.100866032201235  ,3.2593393139990212e-06 ,6.5186786279980424e-06 ,5.098128546541051  ,5.098128546541051  ,0.002740744999498723
1235 ,0.16           ,67.53115722656 ,5.092720938039699  ,5.092720938039699  ,5.092717683906997  ,5.092717683906997  ,3.254132701968615e-06  ,6.50826540393723e-06   ,5.089978062992195  ,5.089978062992195  ,0.0027428750475042563
1236 ,0.16           ,67.69115722656 ,5.084585601077988  ,5.084585601077988  ,5.084582352143581  ,5.084582352143582  ,3.248934406840931e-06  ,6.497868813681862e-06  ,5.0818406097899596 ,5.0818406097899596 ,0.002744991288028409
1237 ,0.16           ,67.85115722656 ,5.076463259862221  ,5.076463259862221  ,5.076460016117807  ,5.076460016117807  ,3.243744414405114e-06  ,6.487488828810228e-06  ,5.07371616610246   ,5.07371616610246   ,0.002747093759761121
1238 ,0.16           ,68.01115722656 ,5.068353893632422  ,5.068353893632422  ,5.0683506550697075 ,5.068350655069708  ,3.238562714891202e-06  ,6.477125429782404e-06  ,5.065604711131116  ,5.065604711131116  ,0.00274918250130618
1239 ,0.16           ,68.17115722656 ,5.060257481661777  ,5.060257481661777  ,5.060254248272486  ,5.060254248272486  ,3.233389291423805e-06  ,6.46677858284761e-06   ,5.0575062241106    ,5.0575062241106    ,0.002751257551176778
1240 ,0.16           ,68.33115722656 ,5.05217400325658   ,5.05217400325658   ,5.0521707750324465 ,5.052170775032447  ,3.2282241333447814e-06 ,6.456448266689563e-06  ,5.049420684308781  ,5.049420684308781  ,0.002753318947799066
1241 ,0.16           ,68.49115722656 ,5.044103437756183  ,5.044103437756183  ,5.044100214688958  ,5.044100214688958  ,3.22306722466692e-06   ,6.44613444933384e-06   ,5.04134807102667   ,5.04134807102667   ,0.0027553667295130424
1242 ,0.16           ,68.65115722656 ,5.036045764532943  ,5.036045764532943  ,5.036042546614388  ,5.036042546614388  ,3.2179185556202583e-06 ,6.435837111240517e-06  ,5.033288363598373  ,5.033288363598373  ,0.002757400934569887
1243 ,0.16           ,68.81115722656 ,5.028000962992168  ,5.028000962992168  ,5.027997750214058  ,5.027997750214059  ,3.2127781102175845e-06 ,6.425556220435169e-06  ,5.025241541391038  ,5.025241541391038  ,0.0027594216011301853
1244 ,0.16           ,68.97115722656 ,5.019969012572066  ,5.019969012572066  ,5.019965804926189  ,5.019965804926189  ,3.2076458769125793e-06 ,6.415291753825159e-06  ,5.017207583804792  ,5.017207583804792  ,0.0027614287672736992
1245 ,0.16           ,69.13115722656 ,5.011949892743688  ,5.011949892743688  ,5.011946690221847  ,5.011946690221848  ,3.202521841494388e-06  ,6.405043682988776e-06  ,5.009186470272702  ,5.009186470272702  ,0.0027634224709860433
1246 ,0.16           ,69.29115722656 ,5.003943583010884  ,5.003943583010884  ,5.003940385604891  ,5.003940385604891  ,3.197405992416691e-06  ,6.394811984833382e-06  ,5.001178180260711  ,5.001178180260711  ,0.002765402750172896
1247 ,0.16           ,69.45115722656 ,4.99595006291024   ,4.99595006291024   ,4.995946870611925  ,4.995946870611925  ,3.1922983154686335e-06 ,6.384596630937267e-06  ,4.993182693267592  ,4.993182693267592  ,0.002767369642648454
1248 ,0.16           ,69.61115722656 ,4.987969312011035  ,4.987969312011035  ,4.987966124812239  ,4.987966124812239  ,3.187198796439361e-06  ,6.374397592878722e-06  ,4.985199988824895  ,4.985199988824895  ,0.0027693231861407597
1249 ,0.16           ,69.77115722656 ,4.980001309915184  ,4.980001309915184  ,4.979998127807758  ,4.979998127807759  ,3.182107425558911e-06  ,6.364214851117822e-06  ,4.977230046496891  ,4.977230046496891  ,0.002771263418292591
1250 ,0.16           ,69.93115722656 ,4.9720460362571846 ,4.9720460362571846 ,4.972042859232999  ,4.9720428592329995 ,3.1770241859518933e-06 ,6.3540483719037866e-06 ,4.969272845880526  ,4.969272845880526  ,0.002773190376658796
1251 ,0.16           ,70.09115722656 ,4.964103470704071  ,4.964103470704071  ,4.964100298755002  ,4.964100298755002  ,3.1719490687365237e-06 ,6.3438981374730474e-06 ,4.961328366605359  ,4.961328366605359  ,0.0027751040987116227
1252 ,0.16           ,70.25115722656 ,4.956173592955356  ,4.956173592955356  ,4.956170426073298  ,4.956170426073298  ,3.1668820579255907e-06 ,6.3337641158511815e-06 ,4.953396588333521  ,4.953396588333521  ,0.0027770046218345
1253 ,0.16           ,70.41115722656 ,4.948256382742979  ,4.948256382742979  ,4.94825322091984   ,4.94825322091984   ,3.1618231393082397e-06 ,6.323646278616479e-06  ,4.945477490759655  ,4.945477490759655  ,0.002778891983324705
1254 ,0.16           ,70.57115722656 ,4.940351819831262  ,4.940351819831262  ,4.940348663058958  ,4.940348663058959  ,3.1567723040026863e-06 ,6.3135446080053725e-06 ,4.937571053610864  ,4.937571053610864  ,0.002780766220397801
1255 ,0.16           ,70.73115722656 ,4.932459884016848  ,4.932459884016848  ,4.932456732287312  ,4.932456732287312  ,3.151729536021719e-06  ,6.303459072043438e-06  ,4.929677256646669  ,4.929677256646669  ,0.0027826273701787585
1256 ,0.16           ,70.89115722656 ,4.924580555128655  ,4.924580555128655  ,4.92457740843383   ,4.92457740843383   ,3.146694824707197e-06  ,6.293389649414394e-06  ,4.921796079658942  ,4.921796079658942  ,0.0027844754697126106
1257 ,0.16           ,71.05115722656 ,4.9167138130278225 ,4.9167138130278225 ,4.916710671359667  ,4.9167106713596676 ,3.141668155848265e-06  ,6.28333631169653e-06   ,4.913927502471868  ,4.913927502471868  ,0.0027863105559546852
1258 ,0.16           ,71.21115722656 ,4.908859637607663  ,4.908859637607663  ,4.908856500958146  ,4.908856500958146  ,3.136649517010426e-06  ,6.273299034020852e-06  ,4.906071504941883  ,4.906071504941883  ,0.002788132665780374
1259 ,0.16           ,71.37115722656 ,4.901018008793606  ,4.901018008793606  ,4.9010148771547115 ,4.9010148771547115 ,3.1316388948710028e-06 ,6.2632777897420056e-06 ,4.898228066957629  ,4.898228066957629  ,0.002789941835977139
1260 ,0.16           ,71.53115722656 ,4.89318890654315   ,4.89318890654315   ,4.893185779906873  ,4.893185779906873  ,3.126636276995498e-06  ,6.253272553990996e-06  ,4.890397168439903  ,4.890397168439903  ,0.0027917381032471766
1261 ,0.16           ,71.69115722656 ,4.88537231084581   ,4.88537231084581   ,4.885369189204159  ,4.88536918920416   ,3.121641650949414e-06  ,6.243283301898828e-06  ,4.8825787893416    ,4.8825787893416    ,0.0027935215042100836
1262 ,0.16           ,71.85115722656 ,4.877568201723065  ,4.877568201723065  ,4.877565085068063  ,4.877565085068063  ,3.116655001633717e-06  ,6.233310003267434e-06  ,4.874772909647663  ,4.874772909647663  ,0.0027952920754019672
1263 ,0.16           ,72.01115722656 ,4.8697765592283115 ,4.8697765592283115 ,4.869773447551992  ,4.869773447551993  ,3.1116763192784447e-06 ,6.223352638556889e-06  ,4.866979509375036  ,4.866979509375036  ,0.002797049853275446
1264 ,0.16           ,72.17115722656 ,4.861997363446809  ,4.861997363446809  ,4.861994256741218  ,4.861994256741218  ,3.1067055914490993e-06 ,6.213411182898199e-06  ,4.859198568572612  ,4.859198568572612  ,0.002798794874196986
1265 ,0.16           ,72.33115722656 ,4.854230594495629  ,4.854230594495629  ,4.854227492752827  ,4.854227492752827  ,3.101742802158469e-06  ,6.203485604316938e-06  ,4.851430067321178  ,4.851430067321178  ,0.0028005271744513394
1266 ,0.16           ,72.49115722656 ,4.846476232523604  ,4.846476232523604  ,4.846473135735662  ,4.846473135735662  ,3.0967879416365918e-06 ,6.1935758832731835e-06 ,4.843673985733365  ,4.843673985733365  ,0.0028022467902388826
1267 ,0.16           ,72.65115722656 ,4.838734257711279  ,4.838734257711279  ,4.838731165870282  ,4.838731165870282  ,3.0918409965607907e-06 ,6.183681993121581e-06  ,4.8359303039536    ,4.8359303039536    ,0.002803953757678279
1268 ,0.16           ,72.81115722656 ,4.831004650270858  ,4.831004650270858  ,4.831001563368904  ,4.831001563368904  ,3.0869019536083897e-06 ,6.173803907216779e-06  ,4.8281990021580565 ,4.8281990021580565 ,0.0028056481128011512
1269 ,0.16           ,72.97115722656 ,4.823287390446156  ,4.823287390446156  ,4.8232843084753565 ,4.8232843084753565 ,3.0819707994567125e-06 ,6.163941598913425e-06  ,4.820480060554594  ,4.820480060554594  ,0.0028073298915618494
1270 ,0.16           ,73.13115722656 ,4.815582458512548  ,4.815582458512548  ,4.8155793814650245 ,4.8155793814650245 ,3.077047523447618e-06  ,6.154095046895236e-06  ,4.8127734593827185 ,4.8127734593827185 ,0.002808999129829459
1271 ,0.16           ,73.29115722656 ,4.807889834776917  ,4.807889834776917  ,4.807886762644804  ,4.807886762644804  ,3.0721321131466084e-06 ,6.144264226293217e-06  ,4.8050791789135285 ,4.8050791789135285 ,0.002810655863388689
1272 ,0.16           ,73.45115722656 ,4.800209499577606  ,4.800209499577606  ,4.800206432353052  ,4.800206432353052  ,3.0672245534546505e-06 ,6.134449106909301e-06  ,4.7973971994496605 ,4.7973971994496605 ,0.0028123001279452
1273 ,0.16           ,73.61115722656 ,4.792541433284363  ,4.792541433284363  ,4.792538370959528  ,4.792538370959529  ,3.0623248346017817e-06 ,6.1246496692035635e-06 ,4.789727501325243  ,4.789727501325243  ,0.002813931959120275
1274 ,0.16           ,73.77115722656 ,4.784885616298298  ,4.784885616298298  ,4.784882558865357  ,4.784882558865357  ,3.0574329406007905e-06 ,6.114865881201581e-06  ,4.782070064905844  ,4.782070064905844  ,0.002815551392453486
